target_asset_path,old_module_path,old_size,old_sha256,new_same_path_status,new_same_path_size,new_same_path_sha256,content_classification,legacy_group_representative_target,source_resolution,canonical_source_asset_path,source_candidate_count,source_candidates
assets/img/bg/1080/cytus_light_clear.png,img/bg/1080/cytus_light_clear.png,5432,1c3641cdffc204039b4b27f7ca132f18b328396157ef7bb990047f73139aec38,different,1343242,31063c98c3595e8f0cc956346776e35a76b4a7b2d8caba06b35a4680e0417ee3,fully_transparent_placeholder,assets/img/bg/1080/cytus_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/designant.jpg,img/bg/1080/designant.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,530606,855fa4b04af96c073e62ec489b911083948fdecd0ba38cc1c1241ff32d51d335,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/designant_clear.png,img/bg/1080/designant_clear.png,70,c2153f77e11087fcb078ae38527fa83bef29791e3700e30cc87fec4405a66d0f,different,1734215,bdbc0356e8a00126efd30ee7ebbd986c69421805e3c1136f80c289180ac6156f,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_diamond.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_finale_conflict.png,img/bg/1080/diamond_finale_conflict.png,3057,8cbbde7dd4ca9d830f397fd03db957e16986f6671c00d03071225a930586f181,missing,,,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_clear.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_finale_light.png,img/bg/1080/diamond_finale_light.png,3057,8cbbde7dd4ca9d830f397fd03db957e16986f6671c00d03071225a930586f181,missing,,,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_clear.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_garakuta.png,img/bg/1080/diamond_garakuta.png,2416,02e2d6dd551ce5d40d96b826b8cfb164bad9b47141c0874392d3c155e2362d8e,missing,,,fully_transparent_placeholder,assets/img/bg/1080/chuni-garakuta_clear.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_ikazuchi.png,img/bg/1080/diamond_ikazuchi.png,2237,bc0f8bbf088ea59b1edb62853d041c61d9341c8447c03f5d2633d92aa8f33d5e,missing,,,fully_transparent_placeholder,assets/img/bg/1080/chuni-ikazuchi_clear.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_musedash_conflict.png,img/bg/1080/diamond_musedash_conflict.png,5439,2676bdfc5082616e50b62b64e55c1b74c8d5c0d01013d7365110db30c6ab7068,missing,,,fully_transparent_placeholder,assets/img/bg/1080/alterego_clear.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_musedash_light.png,img/bg/1080/diamond_musedash_light.png,5439,2676bdfc5082616e50b62b64e55c1b74c8d5c0d01013d7365110db30c6ab7068,missing,,,fully_transparent_placeholder,assets/img/bg/1080/alterego_clear.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_nijuusei2_conflict.png,img/bg/1080/diamond_nijuusei2_conflict.png,2506,a6d03c118b0431ae8618cd2e92264a75291a73f6869673af6250478bd8e0127c,missing,,,fully_transparent_placeholder,assets/img/bg/1080/diamond_nijuusei2_conflict.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_nijuusei2_light.png,img/bg/1080/diamond_nijuusei2_light.png,2506,a6d03c118b0431ae8618cd2e92264a75291a73f6869673af6250478bd8e0127c,missing,,,fully_transparent_placeholder,assets/img/bg/1080/diamond_nijuusei2_conflict.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_pragmatism3.png,img/bg/1080/diamond_pragmatism3.png,2611,87d1931f56dabcddbf82d7b762ff41ba07895e25d6d7d96734816e1ab91bdb79,missing,,,fully_transparent_placeholder,assets/img/bg/1080/diamond_pragmatism3.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_ringedgenesis.png,img/bg/1080/diamond_ringedgenesis.png,3896,cbaf7787ec7df7ea0787eb2a015a75e3c92459f1e87162f0c246b2b8cde4c703,missing,,,fully_transparent_placeholder,assets/img/bg/1080/diamond_ringedgenesis.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_ts_light.png,img/bg/1080/diamond_ts_light.png,2611,87d1931f56dabcddbf82d7b762ff41ba07895e25d6d7d96734816e1ab91bdb79,different,119512,a0d381ae22baf2fa3b1c77c8927e1a7434dae41541df21a73c6b9133342ef6fa,fully_transparent_placeholder,assets/img/bg/1080/diamond_pragmatism3.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_vs_conflict.png,img/bg/1080/diamond_vs_conflict.png,5416,33b82dc43eed923df9b5eebf3663a33fe18873bfe8ac43bf40d491994531bd13,missing,,,fully_transparent_placeholder,assets/img/bg/1080/altergate_clear.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_vs_light.png,img/bg/1080/diamond_vs_light.png,5416,33b82dc43eed923df9b5eebf3663a33fe18873bfe8ac43bf40d491994531bd13,missing,,,fully_transparent_placeholder,assets/img/bg/1080/altergate_clear.png,no_current_official_match,,0,
assets/img/bg/1080/diamond_worldvanquisher.png,img/bg/1080/diamond_worldvanquisher.png,3701,d50900bddba41d4304b1f739671ca6c8585f8c3808720551ced27e0f67ff7dca,missing,,,fully_transparent_placeholder,assets/img/bg/1080/chuni-worldvanquisher_clear.png,no_current_official_match,,0,
assets/img/bg/1080/djmax_clear.png,img/bg/1080/djmax_clear.png,5439,2676bdfc5082616e50b62b64e55c1b74c8d5c0d01013d7365110db30c6ab7068,different,1369459,c6e636c4d285d6f9dcdefa4f08893a2bb39faf7bf37437a249ea4b88fd5d84e8,fully_transparent_placeholder,assets/img/bg/1080/alterego_clear.png,no_current_official_match,,0,
assets/img/bg/1080/djmax_conflict.jpg,img/bg/1080/djmax_conflict.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,367472,4d5afe47f41292aba15d82fce1f35ca4ecf1e029ca231bdfc0fe0d4265396365,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/djmax_light.jpg,img/bg/1080/djmax_light.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,426978,43d002669c2c7c94dc9a86dfdb09804d623646478811c306c6f710070bb056e4,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/djmax_nightmare.jpg,img/bg/1080/djmax_nightmare.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,334429,3f1653ced30797f1f16053c5973aa5140a9d1612a9eb6c628e3f63fd6d2615de,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/djmax_nightmare_clear.png,img/bg/1080/djmax_nightmare_clear.png,5439,2676bdfc5082616e50b62b64e55c1b74c8d5c0d01013d7365110db30c6ab7068,different,708781,7ac66a5537f2afdd77db7a1164c7bb1fc836fc8d062cde847345b43359ad1df4,fully_transparent_placeholder,assets/img/bg/1080/alterego_clear.png,no_current_official_match,,0,
assets/img/bg/1080/djmax_wagd.jpg,img/bg/1080/djmax_wagd.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,440117,83c4a98f351c8cb75fb015ed270987e0ed789f6cac3dea76ec387708209f5ae9,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/djmax_wagd_clear.png,img/bg/1080/djmax_wagd_clear.png,5439,2676bdfc5082616e50b62b64e55c1b74c8d5c0d01013d7365110db30c6ab7068,different,1365664,a9ea2bceba9a0ea33b98deec58c85d9a7283c43a06e219f3177c5bbff2b3fe08,fully_transparent_placeholder,assets/img/bg/1080/alterego_clear.png,no_current_official_match,,0,
assets/img/bg/1080/dynamix_conflict.jpg,img/bg/1080/dynamix_conflict.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,278632,f1f50a36f55faf69c25adb70d1447341bfc81a6473e799e53d918e2acb939aa8,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/dynamix_light.jpg,img/bg/1080/dynamix_light.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,307979,a430b6d7735f52291e17ed8bb3003440374c463fa5739657c3ba434094cad6a1,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/eclipse_clear.png,img/bg/1080/eclipse_clear.png,5222,1a8cff9a45e3112634bbf3cb119a250bd681b280bc326bf71facd168ff43e1d5,different,414554,803c991fd1d2b85f462de5fd90efc8d6b9fa2ba4d615237fd1c1527804ce462f,fully_transparent_placeholder,assets/img/bg/1080/eclipse_clear.png,no_current_official_match,,0,
assets/img/bg/1080/eclipse_conflict.jpg,img/bg/1080/eclipse_conflict.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,310671,dc114e1b8b0f9899174018946188e9b4ddb7c0cf5dc8cd226a7ca630d8844608,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/eclipse_light.jpg,img/bg/1080/eclipse_light.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,413563,0767db6ddd366247ad06120fcb4e0b15d282de298b431963179bc75a07e8067a,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/eden_append_conflict.jpg,img/bg/1080/eden_append_conflict.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,313955,d990cdc07f33ea827e48c768b6709b60a1786cd2188cb02b390153eb0f5767b8,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/eden_append_conflict_clear.png,img/bg/1080/eden_append_conflict_clear.png,5409,43f7aa9fb6881b29485c1d58c9ada63f3fa2d5d2169a288c32ba4a38f493e0cd,different,852884,e368198eae8d5d48267ffdd274edcdc4170ed9da1a587a841db4726b0703f3b2,fully_transparent_placeholder,assets/img/bg/1080/eden_append_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/eden_append_light.jpg,img/bg/1080/eden_append_light.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,432649,b4d889d06baf04fdbfc65f19cdcfd3d6e821f77b2355063744750dc35aa6f3ff,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/eden_append_light_clear.png,img/bg/1080/eden_append_light_clear.png,5409,43f7aa9fb6881b29485c1d58c9ada63f3fa2d5d2169a288c32ba4a38f493e0cd,different,1181720,9f3c2433eeb1d0a463280b3ef1322cecd83bc864da3f0059617b077ab73cf53e,fully_transparent_placeholder,assets/img/bg/1080/eden_append_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/eden_boss.jpg,img/bg/1080/eden_boss.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,567057,88f596b42eb78ff933a8a3bb68cc9ec37ffbecde8cff2e822b83cb96d3a35c88,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/eden_boss_clear.png,img/bg/1080/eden_boss_clear.png,5409,43f7aa9fb6881b29485c1d58c9ada63f3fa2d5d2169a288c32ba4a38f493e0cd,different,1398245,06f4d102ab56a8a58cc95aa8865e5841f29d280fc34f76017ebcdf011332ba06,fully_transparent_placeholder,assets/img/bg/1080/eden_append_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/eden_conflict.jpg,img/bg/1080/eden_conflict.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,635273,0e10fcd8c1df9f434a596dd09bc2f8fe672bf45c2a38a3d071aa34f00dc3be88,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/eden_conflict_clear.png,img/bg/1080/eden_conflict_clear.png,5409,43f7aa9fb6881b29485c1d58c9ada63f3fa2d5d2169a288c32ba4a38f493e0cd,different,1449839,acc6e12eafa9c38b33f18daea8616e3b6623e91d08f7a2a0bff937292bde76af,fully_transparent_placeholder,assets/img/bg/1080/eden_append_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/eden_light.jpg,img/bg/1080/eden_light.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,508512,99abe5ea98a7d0e0b73e94587830e238c1f246f58331626b97d655ef23f8b115,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/eden_light_clear.png,img/bg/1080/eden_light_clear.png,5409,43f7aa9fb6881b29485c1d58c9ada63f3fa2d5d2169a288c32ba4a38f493e0cd,different,1330868,bb137fde18cf481dcda5193041d427db09b59b460127ca48eed63cadd21c3d8f,fully_transparent_placeholder,assets/img/bg/1080/eden_append_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/epilogue.jpg,img/bg/1080/epilogue.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,397363,8661a63ba8b55b50e970b75460e885a6a2fcd203c39542acc05ba15a34c875cf,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/epilogue_clear.png,img/bg/1080/epilogue_clear.png,3057,8cbbde7dd4ca9d830f397fd03db957e16986f6671c00d03071225a930586f181,different,741883,d747fae7cc8c136be71fb4f16b4c7eb67b128a093122268f461b504f50f00712,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_clear.png,no_current_official_match,,0,
assets/img/bg/1080/epilogue_diamond.png,img/bg/1080/epilogue_diamond.png,70,c2153f77e11087fcb078ae38527fa83bef29791e3700e30cc87fec4405a66d0f,missing,,,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_diamond.png,no_current_official_match,,0,
assets/img/bg/1080/etherstrike.jpg,img/bg/1080/etherstrike.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,343525,fc9024d7ee2cec954070f48cc828cad9f9767bc3d3b4cb3c5f948524cb573389,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/etherstrike_.png,img/bg/1080/etherstrike_.png,10811,a02c7824db67169b0782e4197aeaa58724444b1224b69c49e524a3375ac5d689,different,1059342,df4b3b3dd7441e92ab7ef9f29bbb68d6a787f661848a143f93316bd836413e92,fully_transparent_placeholder,assets/img/bg/1080/arcahv-srt.png,no_current_official_match,,0,
assets/img/bg/1080/etherstrike_2.png,img/bg/1080/etherstrike_2.png,11254,679c054025ef54bcfbe6cbb1953027654716c277de2ae7b858033defd5d7fef6,different,800380,37a8d1b9af705cd76d04889cce8eb70b9c69004fe3929ba91b114d8fd9c928d2,fully_transparent_placeholder,assets/img/bg/1080/etherstrike_2.png,no_current_official_match,,0,
assets/img/bg/1080/etherstrike_clear.png,img/bg/1080/etherstrike_clear.png,3293,22a8bbd36832c1c06ced53337a2a2f058a811db78231648f5c5b262e26b345b6,different,863368,d70d3dd5c2b2fdce24f34960704677c0f5ec84baefe123a91a3ba851cc3531ef,fully_transparent_placeholder,assets/img/bg/1080/etherstrike_clear.png,no_current_official_match,,0,
assets/img/bg/1080/etherstrike_diamond.png,img/bg/1080/etherstrike_diamond.png,3293,22a8bbd36832c1c06ced53337a2a2f058a811db78231648f5c5b262e26b345b6,missing,,,fully_transparent_placeholder,assets/img/bg/1080/etherstrike_clear.png,no_current_official_match,,0,
assets/img/bg/1080/etherstrike_o.png,img/bg/1080/etherstrike_o.png,10811,a02c7824db67169b0782e4197aeaa58724444b1224b69c49e524a3375ac5d689,different,252740,e46a46acb8aee52a3c7a9769e1fb1ff3ff90d9837056ed3dd1254d78781b25f5,fully_transparent_placeholder,assets/img/bg/1080/arcahv-srt.png,no_current_official_match,,0,
assets/img/bg/1080/extradimensional.jpg,img/bg/1080/extradimensional.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,658889,fdddbc88afd99b5c19914a528577807ea9658bf0d6f6ebe2b3455e66b0b4e29f,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/felis.jpg,img/bg/1080/felis.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,611545,4b2242b645599612d530b925b4940e7136883dc7b4fe95080543a258d3e9d8b7,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/felis_clear.png,img/bg/1080/felis_clear.png,2344,bca8dc14eb2603b398e34a9a5d0bf802067d8b40e0a1a88ae2a281a8896efc8d,different,264243,42d8e27ddeed03f3de0d021ca7da7a308dc5dc3bb47a996932e1c787982c33cb,fully_transparent_placeholder,assets/img/bg/1080/felis_clear.png,no_current_official_match,,0,
assets/img/bg/1080/felis_diamond.png,img/bg/1080/felis_diamond.png,2344,bca8dc14eb2603b398e34a9a5d0bf802067d8b40e0a1a88ae2a281a8896efc8d,missing,,,fully_transparent_placeholder,assets/img/bg/1080/felis_clear.png,no_current_official_match,,0,
assets/img/bg/1080/finale_conflict.jpg,img/bg/1080/finale_conflict.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,526548,526d460075b1379688abaea8d2259d412ac4282d9efe4a9cf7895f4c8ffa4d7f,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/finale_conflict_clear.png,img/bg/1080/finale_conflict_clear.png,3057,8cbbde7dd4ca9d830f397fd03db957e16986f6671c00d03071225a930586f181,different,1036565,b2e5846279f6758edeafeb7ae2542e0321d6797cf40eac6aba953244b7db290a,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_clear.png,no_current_official_match,,0,
assets/img/bg/1080/finale_light.jpg,img/bg/1080/finale_light.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,561243,5f7c0cad69180ae2422463446e70f097ce8ecbfef3394bb8352e0ba80f5a9c31,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/finale_light_clear.png,img/bg/1080/finale_light_clear.png,3057,8cbbde7dd4ca9d830f397fd03db957e16986f6671c00d03071225a930586f181,different,644565,35d79cf94b4d8cb6dfa871e6c9a126a419c6ecd99119c683ea88fbfae7293422,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_clear.png,no_current_official_match,,0,
assets/img/bg/1080/fractureray.jpg,img/bg/1080/fractureray.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,605594,15f07f2cb99f0178ae9cb952ee6acab73d3bd1fa080aee7a541dd8f6ed438c62,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/gc_buchigire.jpg,img/bg/1080/gc_buchigire.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,1061926,8221035754f1ad0500b4cce099f4a5f9e717cbe2ec5e82021eab1b1d62474153,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/gc_conflict.jpg,img/bg/1080/gc_conflict.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,612139,ce4b6c4f00826b3e57ad8f470ef89c2e65c18f57d7403c7dc6c862dacc7ca891,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/gc_conflict_clear.png,img/bg/1080/gc_conflict_clear.png,2455,c57daffa17c3cb0be82232e7a581148675c4e28593fb7c4220e7967466f9a166,different,534685,0f3c3375ad9b573385f511ffe91d3f338cd810cf4780d095cea3c325bc1eca7d,fully_transparent_placeholder,assets/img/bg/1080/gc_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/gc_glow_conflict.png,img/bg/1080/gc_glow_conflict.png,2455,c57daffa17c3cb0be82232e7a581148675c4e28593fb7c4220e7967466f9a166,missing,,,fully_transparent_placeholder,assets/img/bg/1080/gc_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/gc_glow_lance.png,img/bg/1080/gc_glow_lance.png,1615,3365ae558e415bd58cf7aca850018d420988501f1c294bc46135cdbc9eacd2dc,missing,,,fully_transparent_placeholder,assets/img/bg/1080/gc_glow_lance.png,no_current_official_match,,0,
assets/img/bg/1080/gc_glow_light.png,img/bg/1080/gc_glow_light.png,2455,c57daffa17c3cb0be82232e7a581148675c4e28593fb7c4220e7967466f9a166,missing,,,fully_transparent_placeholder,assets/img/bg/1080/gc_conflict_clear.png,no_current_official_match,,0,
assets/img/bg/1080/gc_lance.jpg,img/bg/1080/gc_lance.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,330889,b117aaeac28bbced7e3eabd029683dbc6b6c6bccfe728b0e5a6156e7bd880616,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/gc_lance_clear.png,img/bg/1080/gc_lance_clear.png,1615,3365ae558e415bd58cf7aca850018d420988501f1c294bc46135cdbc9eacd2dc,different,308540,a4d6b14420596cfdffb58024d58b238c0fa4628adc4303d5845414d718b54199,fully_transparent_placeholder,assets/img/bg/1080/gc_glow_lance.png,no_current_official_match,,0,
assets/img/bg/1080/gc_light.jpg,img/bg/1080/gc_light.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,234034,a26f7e6f335478c2d3a548e1993cf50a9260f30be0f9f3706d9690ed4249b9de,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/gc_light_clear.png,img/bg/1080/gc_light_clear.png,5439,2676bdfc5082616e50b62b64e55c1b74c8d5c0d01013d7365110db30c6ab7068,different,1893870,395d027ad5e2ef3460db02a618d1c3d6fc77a0042e97932427b0d5fe72c525f6,fully_transparent_placeholder,assets/img/bg/1080/alterego_clear.png,no_current_official_match,,0,
assets/img/bg/1080/gc_ouroboros.jpg,img/bg/1080/gc_ouroboros.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,599024,93272e4c91c91aacc2f5f729454f8a2b5e96eca61e93898231a65253b35466c9,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/gou.jpg,img/bg/1080/gou.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,578983,e1a4bb7f7498325a5b0f983b57f51e11a5ff4175cd61ae4f2cf95520aafb3fc2,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/gou_clear.png,img/bg/1080/gou_clear.png,5439,2676bdfc5082616e50b62b64e55c1b74c8d5c0d01013d7365110db30c6ab7068,different,2745699,a0d43fdc6a232f28b6866ebce66b72cb3bef6c476ba8f8d1933983bd656e50f7,fully_transparent_placeholder,assets/img/bg/1080/alterego_clear.png,no_current_official_match,,0,
assets/img/bg/1080/gou_diamond.png,img/bg/1080/gou_diamond.png,5439,2676bdfc5082616e50b62b64e55c1b74c8d5c0d01013d7365110db30c6ab7068,missing,,,fully_transparent_placeholder,assets/img/bg/1080/alterego_clear.png,no_current_official_match,,0,
assets/img/bg/1080/grievouslady.jpg,img/bg/1080/grievouslady.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,423165,a7ffb3a8e835cd596787956a0986665e6fb222d1183dc451b19737b21f19c68a,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/hime_conflict.jpg,img/bg/1080/hime_conflict.jpg,372932,e639103922c29b25905399f887318ef079d06c0ca95d8cf0f9cf73f84e39402d,different,303433,51abe64a639069997b3607417fdc05d5def6f7fbe5ad7207ad5cafcc7fe28564,exact_current_official_content,assets/img/bg/1080/aegleseeker.jpg,unique_official_source,assets/img/bg/1080/observer_conflict.jpg,1,assets/img/bg/1080/observer_conflict.jpg
assets/img/bg/1080/hime_conflict_clear.png,img/bg/1080/hime_conflict_clear.png,3057,8cbbde7dd4ca9d830f397fd03db957e16986f6671c00d03071225a930586f181,different,1277782,9ee96de91abb82cb6ffdc18c92b37b87902dd1f111ad6e8a239255b61e741d1e,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_clear.png,no_current_official_match,,0,
assets/img/bg/1080/hime_diamond_conflict.png,img/bg/1080/hime_diamond_conflict.png,3057,8cbbde7dd4ca9d830f397fd03db957e16986f6671c00d03071225a930586f181,missing,,,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_clear.png,no_current_official_match,,0,
assets/img/bg/1080/hime_diamond_light.png,img/bg/1080/hime_diamond_light.png,3057,8cbbde7dd4ca9d830f397fd03db957e16986f6671c00d03071225a930586f181,missing,,,fully_transparent_placeholder,assets/img/bg/1080/aegleseeker_clear.png,no_current_official_match,,0,
